onset	duration	trial_type	stimfile
0.02	15	nullosevent	room4_cond0_B.mov
15.08	2.5	room6	room6_cond9_A.mov
18.13	7.5	nullosevent	room7_cond0_B.mov
25.08	2.5	room2	room2_cond11_A_left.mov
28.1	5.5	nullosevent	room8_cond0_B.mov
33.07	2.5	room3	room3_cond3_A.mov
36.1	3.5	nullosevent	room5_cond0_B.mov
39.08	2.5	room1	room1_cond2_A.mov
42.1	5.5	nullosevent	room3_cond0_B.mov
47.07	2.5	room5	room5_cond4_A.mov
50.08	5.5	nullosevent	room4_cond0_B.mov
55.07	2.5	room2	room2_cond7_A.mov
58.1	3.5	nullosevent	room6_cond0_B.mov
61.08	2.5	room8	room8_cond6_A.mov
64.09	3.5	nullosevent	room7_cond0_B.mov
67.08	2.5	room1	room1_cond9_A.mov
70.1	3.5	nullosevent	room4_cond0_B.mov
73.07	2.5	room3	room3_cond12_A_right.mov
76.09	3.5	nullosevent	room8_cond0_B.mov
79.07	2.5	room2	room2_cond2_A.mov
82.11	3.5	nullosevent	room5_cond0_B.mov
85.07	2.5	room7	room7_cond9_A.mov
88.1	3.5	nullosevent	room6_cond0_B.mov
91.07	2.5	room1	room1_cond3_A.mov
94.07	3.5	nullosevent	room6_cond0_B.mov
97.07	2.5	room7	room7_cond8_A.mov
100.1	7.5	nullosevent	room1_cond0_B.mov
107.07	2.5	room8	room8_cond11_A_left.mov
110.1	3.5	nullosevent	room4_cond0_B.mov
113.07	2.5	room3	room3_cond1_A.mov
116.1	3.5	nullosevent	room5_cond0_B.mov
119.08	2.5	room2	room2_cond6_A.mov
122.1	3.5	nullosevent	room8_cond0_B.mov
125.07	2.5	room4	room4_cond10_A.mov
128.08	3.5	nullosevent	room1_cond0_B.mov
131.06	2.5	room5	room5_cond1_A.mov
134.06	3.5	nullosevent	room7_cond0_B.mov
137.01	2.5	fix	fix
139.51	3.5	nullosevent	room6_cond0_B.mov
143.06	2.5	room2	room2_cond3_A.mov
146.06	5.5	nullosevent	room3_cond0_B.mov
151.08	2.5	room1	room1_cond7_A.mov
154.05	3.5	nullosevent	room6_cond0_B.mov
157.08	2.5	room5	room5_cond3_A.mov
160.1	5.5	nullosevent	room2_cond0_B.mov
165.08	2.5	room8	room8_cond1_A.mov
168.1	3.5	nullosevent	room4_cond0_B.mov
171.08	2.5	room7	room7_cond2_A.mov
174.1	3.5	nullosevent	room5_cond0_B.mov
177.07	2.5	onebacktril	room7_cond2_A.mov
180.1	3.5	nullosevent	room2_cond0_B.mov
183.07	2.5	room8	room8_cond6_A.mov
186.1	3.5	nullosevent	room1_cond0_B.mov
189.1	2.5	room7	room7_cond4_A.mov
192.12	3.5	nullosevent	room3_cond0_B.mov
195.08	2.5	room6	room6_cond2_A.mov
198.06	3.5	nullosevent	room4_cond0_B.mov
201.07	2.5	room5	room5_cond5_A.mov
204.1	5.5	nullosevent	room6_cond0_B.mov
209.08	2.5	room8	room8_cond13_A_left.mov
212.07	3.5	nullosevent	room1_cond0_B.mov
215.08	2.5	room2	room2_cond8_A.mov
218.1	3.5	nullosevent	room3_cond0_B.mov
221.08	2.5	room7	room7_cond4_A.mov
224.1	5.5	nullosevent	room1_cond0_B.mov
229.06	2.5	room7	room7_cond9_A.mov
232.1	3.5	nullosevent	room2_cond0_B.mov
235.08	2.5	room5	room5_cond8_A.mov
238.06	5.5	nullosevent	room4_cond0_B.mov
243.08	2.5	room8	room8_cond13_A_left.mov
246.08	3.5	nullosevent	room3_cond0_B.mov
249.13	2.5	room6	room6_cond5_A.mov
252.16	3.5	nullosevent	room5_cond0_B.mov
255.08	2.5	room7	room7_cond10_A.mov
258.1	3.5	nullosevent	room4_cond0_B.mov
261.08	2.5	room3	room3_cond12_A_right.mov
264.11	3.5	nullosevent	room2_cond0_B.mov
267.08	2.5	room8	room8_cond7_A.mov
270.06	3.5	nullosevent	room6_cond0_B.mov
273.08	2.5	room1	room1_cond13_A_left.mov
276.07	3.5	nullosevent	room6_cond0_B.mov
279.08	2.5	room3	room3_cond10_A.mov
282.11	3.5	nullosevent	room2_cond0_B.mov
285.08	2.5	room8	room8_cond7_A.mov
288.06	3.5	nullosevent	room7_cond0_B.mov
291.08	2.5	room1	room1_cond1_A.mov
294.07	5.5	nullosevent	room4_cond0_B.mov
299.09	2.5	room5	room5_cond5_A.mov
302.1	3.5	nullosevent	room3_cond0_B.mov
305.08	2.5	room4	room4_cond11_A_left.mov
308.1	3.5	nullosevent	room8_cond0_B.mov
311.08	2.5	onebacktril	room4_cond11_A_left.mov
314.11	5.5	nullosevent	room1_cond0_B.mov
319.08	2.5	room7	room7_cond12_A_right.mov
322.08	3.5	nullosevent	room5_cond0_B.mov
325.01	2.5	fix	fix
327.51	7.5	nullosevent	room5_cond0_B.mov
335.08	2.5	room8	room8_cond5_A.mov
338.08	9.5	nullosevent	room2_cond0_B.mov
347.08	2.5	room7	room7_cond14_A_right.mov
350.09	5.5	nullosevent	room6_cond0_B.mov
355.08	2.5	room4	room4_cond12_A_right.mov
358.11	3.5	nullosevent	room1_cond0_B.mov
361.09	2.5	room3	room3_cond6_A.mov
364.11	3.5	nullosevent	room4_cond0_B.mov
367.08	2.5	room6	room6_cond14_A_right.mov
370.11	5.5	nullosevent	room8_cond0_B.mov
375.08	2.5	onebacktril	room6_cond14_A_right.mov
378.09	3.5	nullosevent	room2_cond0_B.mov
381.08	2.5	room3	room3_cond4_A.mov
384.09	5.5	nullosevent	room7_cond0_B.mov
