onset	duration	trial_type	stimfile
0.02	15	nullosevent	room6_cond0_B.mov
15.09	2.5	room7	room7_cond7_A.mov
18.12	3.5	nullosevent	room4_cond0_B.mov
21.09	2.5	room1	room1_cond10_A.mov
24.09	3.5	nullosevent	room2_cond0_B.mov
27.07	2.5	room3	room3_cond6_A.mov
30.09	3.5	nullosevent	room5_cond0_B.mov
33.08	2.5	room8	room8_cond8_A.mov
36.07	3.5	nullosevent	room6_cond0_B.mov
39.08	2.5	room8	room8_cond4_A.mov
42.1	5.5	nullosevent	room5_cond0_B.mov
47.08	2.5	room3	room3_cond5_A.mov
50.1	7.5	nullosevent	room2_cond0_B.mov
57.08	2.5	room4	room4_cond12_A_right.mov
60.09	3.5	nullosevent	room7_cond0_B.mov
63.07	2.5	room1	room1_cond9_A.mov
66.1	3.5	nullosevent	room5_cond0_B.mov
69.07	2.5	room4	room4_cond2_A.mov
72.06	3.5	nullosevent	room8_cond0_B.mov
75.07	2.5	room1	room1_cond11_A_left.mov
78.1	9.5	nullosevent	room3_cond0_B.mov
87.07	2.5	room6	room6_cond3_A.mov
90.1	3.5	nullosevent	room2_cond0_B.mov
93.07	2.5	onebacktril	room6_cond3_A.mov
96.1	3.5	nullosevent	room8_cond0_B.mov
99.08	2.5	room1	room1_cond13_A_left.mov
102.07	3.5	nullosevent	room5_cond0_B.mov
105.07	2.5	room3	room3_cond6_A.mov
108.09	3.5	nullosevent	room7_cond0_B.mov
111.07	2.5	room2	room2_cond10_A.mov
114.07	5.5	nullosevent	room6_cond0_B.mov
119.07	2.5	room4	room4_cond9_A.mov
122.07	9.5	nullosevent	room6_cond0_B.mov
131.07	2.5	room1	room1_cond13_A_left.mov
134.07	3.5	nullosevent	room8_cond0_B.mov
137.09	2.5	room4	room4_cond9_A.mov
140.07	3.5	nullosevent	room3_cond0_B.mov
143.08	2.5	room7	room7_cond5_A.mov
146.08	7.5	nullosevent	room2_cond0_B.mov
153.08	2.5	room5	room5_cond1_A.mov
156.06	3.5	nullosevent	room5_cond0_B.mov
159.07	2.5	room1	room1_cond6_A.mov
162.11	3.5	nullosevent	room3_cond0_B.mov
165.07	2.5	room2	room2_cond11_A_left.mov
168.11	3.5	nullosevent	room8_cond0_B.mov
171.07	2.5	room4	room4_cond13_A_left.mov
174.09	3.5	nullosevent	room6_cond0_B.mov
177.07	2.5	room7	room7_cond14_A_right.mov
180.1	5.5	nullosevent	room1_cond0_B.mov
185.1	2.5	room5	room5_cond7_A.mov
188.1	3.5	nullosevent	room3_cond0_B.mov
191.07	2.5	room8	room8_cond12_A_right.mov
194.07	5.5	nullosevent	room6_cond0_B.mov
199.08	2.5	room2	room2_cond7_A.mov
202.12	7.5	nullosevent	room4_cond0_B.mov
209.08	2.5	room7	room7_cond8_A.mov
212.1	5.5	nullosevent	room7_cond0_B.mov
217.02	2.5	fix	fix
219.52	3.5	nullosevent	room3_cond0_B.mov
223.08	2.5	room5	room5_cond4_A.mov
226.1	5.5	nullosevent	room6_cond0_B.mov
231.02	2.5	fix	fix
233.52	3.5	nullosevent	room2_cond0_B.mov
237.08	2.5	room4	room4_cond10_A.mov
240.1	3.5	nullosevent	room8_cond0_B.mov
243.08	2.5	room3	room3_cond4_A.mov
246.11	5.5	nullosevent	room2_cond0_B.mov
251.08	2.5	room5	room5_cond14_A_right.mov
254.12	3.5	nullosevent	room6_cond0_B.mov
257.08	2.5	room4	room4_cond8_A.mov
260.07	3.5	nullosevent	room1_cond0_B.mov
263.07	2.5	room7	room7_cond5_A.mov
266.07	5.5	nullosevent	room8_cond0_B.mov
271.02	2.5	fix	fix
273.52	7.5	nullosevent	room3_cond0_B.mov
