onset	duration	trial_type	stimfile
0.00013298	15.017	fixation	unknown.txt
15.02	15.057	faces	unknown.txt
30.078	15.071	objects	unknown.txt
45.152	15.014	scramobj	unknown.txt
60.168	15.023	scenes	unknown.txt
75.195	15.017	fixation	unknown.txt
90.215	15.005	scramobj	unknown.txt
105.22	15.038	faces	unknown.txt
120.26	15.086	objects	unknown.txt
135.35	15.026	scenes	unknown.txt
150.38	15.019	fixation	unknown.txt
165.4	15.029	scenes	unknown.txt
180.43	15.087	objects	unknown.txt
195.52	15.028	faces	unknown.txt
210.55	15.005	scramobj	unknown.txt
225.56	15.008	fixation	unknown.txt
240.57	15.025	scenes	unknown.txt
255.6	15.005	scramobj	unknown.txt
270.61	15.03	objects	unknown.txt
285.64	15.023	faces	unknown.txt
300.67	15.013	fixation	unknown.txt
