onset	duration	trial_type	stimfile
0.00028477	15.015	fixation	unknown.txt
15.019	15.104	objects	unknown.txt
30.124	15.027	scenes	unknown.txt
45.153	15.008	scramobj	unknown.txt
60.164	15.034	faces	unknown.txt
75.2	15.014	fixation	unknown.txt
90.218	15.025	scenes	unknown.txt
105.25	15.094	objects	unknown.txt
120.34	15.031	faces	unknown.txt
135.38	15.005	scramobj	unknown.txt
150.38	15.018	fixation	unknown.txt
165.4	15.005	scramobj	unknown.txt
180.41	15.044	faces	unknown.txt
195.46	15.046	objects	unknown.txt
210.51	15.031	scenes	unknown.txt
225.54	15.014	fixation	unknown.txt
240.56	15.021	faces	unknown.txt
255.58	15.005	scramobj	unknown.txt
270.59	15.042	scenes	unknown.txt
285.63	15.034	objects	unknown.txt
300.67	15.007	fixation	unknown.txt
