onset	duration	trial_type	stimfile
0.00032447	15.018	fixation	unknown.txt
15.021	15.062	faces	unknown.txt
30.085	15.101	objects	unknown.txt
45.188	15.009	scramobj	unknown.txt
60.199	15.035	scenes	unknown.txt
75.237	15.014	fixation	unknown.txt
90.254	15.006	scramobj	unknown.txt
105.26	15.026	faces	unknown.txt
120.29	15.06	objects	unknown.txt
135.35	15.035	scenes	unknown.txt
150.39	15.01	fixation	unknown.txt
165.4	15.02	scenes	unknown.txt
180.43	15.054	objects	unknown.txt
195.48	15.027	faces	unknown.txt
210.51	15.005	scramobj	unknown.txt
225.52	15.018	fixation	unknown.txt
240.54	15.027	scenes	unknown.txt
255.57	15.005	scramobj	unknown.txt
270.58	15.071	objects	unknown.txt
285.65	15.036	faces	unknown.txt
300.69	15.017	fixation	unknown.txt
