onset	duration	trial_type	stimfile
0.00093658	15.014	fixation	unknown.txt
15.02	15.029	faces	unknown.txt
30.051	15.024	scenes	unknown.txt
45.076	15.041	objects	unknown.txt
60.12	15.005	scramobj	unknown.txt
75.126	15.018	fixation	unknown.txt
90.148	15.005	scramobj	unknown.txt
105.15	15.024	objects	unknown.txt
120.18	15.045	faces	unknown.txt
135.23	15.027	scenes	unknown.txt
150.26	15.015	fixation	unknown.txt
165.28	15.029	scenes	unknown.txt
180.31	15.022	faces	unknown.txt
195.33	15.048	objects	unknown.txt
210.38	15.005	scramobj	unknown.txt
225.39	15.002	fixation	unknown.txt
240.4	15.005	scramobj	unknown.txt
255.4	15.049	objects	unknown.txt
270.45	15.034	scenes	unknown.txt
285.49	15.024	faces	unknown.txt
300.52	15.012	fixation	unknown.txt
