onset	duration	trial_type	stimfile
0.02	15	nullosevent	room7_cond0_B.mov
15.09	2.5	room4	room4_cond9_A.mov
18.11	7.5	nullosevent	room8_cond0_B.mov
25.08	2.5	room2	room2_cond11_A_left.mov
28.11	5.5	nullosevent	room3_cond0_B.mov
33.07	2.5	room1	room1_cond3_A.mov
36.06	3.5	nullosevent	room6_cond0_B.mov
39.07	2.5	room5	room5_cond2_A.mov
42.1	5.5	nullosevent	room2_cond0_B.mov
47.07	2.5	room7	room7_cond4_A.mov
50.1	5.5	nullosevent	room6_cond0_B.mov
55.07	2.5	room4	room4_cond7_A.mov
58.09	3.5	nullosevent	room5_cond0_B.mov
61.07	2.5	room1	room1_cond6_A.mov
64.1	3.5	nullosevent	room8_cond0_B.mov
67.07	2.5	room3	room3_cond9_A.mov
70.07	3.5	nullosevent	room5_cond0_B.mov
73.07	2.5	room8	room8_cond12_A_right.mov
76.07	3.5	nullosevent	room4_cond0_B.mov
79.07	2.5	room7	room7_cond2_A.mov
82.1	3.5	nullosevent	room6_cond0_B.mov
85.07	2.5	room1	room1_cond9_A.mov
88.1	3.5	nullosevent	room3_cond0_B.mov
91.07	2.5	room2	room2_cond3_A.mov
94.07	3.5	nullosevent	room5_cond0_B.mov
97.08	2.5	room1	room1_cond8_A.mov
100.1	7.5	nullosevent	room3_cond0_B.mov
107.08	2.5	room6	room6_cond11_A_left.mov
110.09	3.5	nullosevent	room8_cond0_B.mov
113.08	2.5	room2	room2_cond1_A.mov
116.08	3.5	nullosevent	room7_cond0_B.mov
119.08	2.5	room4	room4_cond6_A.mov
122.12	3.5	nullosevent	room7_cond0_B.mov
125.08	2.5	room2	room2_cond10_A.mov
128.07	3.5	nullosevent	room5_cond0_B.mov
131.07	2.5	room4	room4_cond1_A.mov
134.1	3.5	nullosevent	room6_cond0_B.mov
137.02	2.5	fix	fix
139.52	3.5	nullosevent	room8_cond0_B.mov
143.07	2.5	room3	room3_cond3_A.mov
146.1	5.5	nullosevent	room3_cond0_B.mov
151.07	2.5	room5	room5_cond7_A.mov
154.09	3.5	nullosevent	room7_cond0_B.mov
157.07	2.5	room8	room8_cond3_A.mov
160.1	5.5	nullosevent	room2_cond0_B.mov
165.08	2.5	room1	room1_cond1_A.mov
168.07	3.5	nullosevent	room4_cond0_B.mov
171.07	2.5	room6	room6_cond2_A.mov
174.07	3.5	nullosevent	room4_cond0_B.mov
177.07	2.5	onebacktril	room6_cond2_A.mov
180.05	3.5	nullosevent	room2_cond0_B.mov
183.07	2.5	room6	room6_cond6_A.mov
186.08	3.5	nullosevent	room5_cond0_B.mov
189.07	2.5	room3	room3_cond4_A.mov
192.1	3.5	nullosevent	room7_cond0_B.mov
195.08	2.5	room1	room1_cond2_A.mov
198.11	3.5	nullosevent	room1_cond0_B.mov
201.08	2.5	room8	room8_cond5_A.mov
204.07	5.5	nullosevent	room5_cond0_B.mov
209.08	2.5	room3	room3_cond13_A_left.mov
212.07	3.5	nullosevent	room4_cond0_B.mov
215.08	2.5	room7	room7_cond8_A.mov
218.12	3.5	nullosevent	room2_cond0_B.mov
221.08	2.5	room6	room6_cond4_A.mov
224.07	5.5	nullosevent	room2_cond0_B.mov
229.07	2.5	room1	room1_cond9_A.mov
232.1	3.5	nullosevent	room7_cond0_B.mov
235.08	2.5	room8	room8_cond8_A.mov
238.07	5.5	nullosevent	room3_cond0_B.mov
243.09	2.5	room5	room5_cond13_A_left.mov
246.07	3.5	nullosevent	room4_cond0_B.mov
249.08	2.5	room6	room6_cond5_A.mov
252.1	3.5	nullosevent	room3_cond0_B.mov
255.07	2.5	room2	room2_cond10_A.mov
258.07	3.5	nullosevent	room1_cond0_B.mov
261.09	2.5	room7	room7_cond12_A_right.mov
264.07	3.5	nullosevent	room4_cond0_B.mov
267.08	2.5	room8	room8_cond7_A.mov
270.07	3.5	nullosevent	room5_cond0_B.mov
273.08	2.5	room6	room6_cond13_A_left.mov
276.1	3.5	nullosevent	room4_cond0_B.mov
279.08	2.5	room3	room3_cond10_A.mov
282.1	3.5	nullosevent	room7_cond0_B.mov
285.08	2.5	room6	room6_cond7_A.mov
288.07	3.5	nullosevent	room5_cond0_B.mov
291.08	2.5	room1	room1_cond1_A.mov
294.08	5.5	nullosevent	room2_cond0_B.mov
299.08	2.5	room8	room8_cond5_A.mov
302.07	3.5	nullosevent	room7_cond0_B.mov
305.08	2.5	room5	room5_cond11_A_left.mov
308.11	3.5	nullosevent	room4_cond0_B.mov
311.08	2.5	onebacktril	room5_cond11_A_left.mov
314.09	5.5	nullosevent	room3_cond0_B.mov
319.08	2.5	room2	room2_cond12_A_right.mov
322.1	3.5	nullosevent	room6_cond0_B.mov
325.02	2.5	fix	fix
327.52	7.5	nullosevent	room2_cond0_B.mov
335.08	2.5	room8	room8_cond5_A.mov
338.07	9.5	nullosevent	room3_cond0_B.mov
347.09	2.5	room7	room7_cond14_A_right.mov
