onset	duration	trial_type	stimfile
0.03	15	nullosevent	room4_cond0_B.mov
15.02	2.5	room8	room8_cond11_A_left.mov
18.07	3.5	nullosevent	room5_cond0_B.mov
21.04	2.5	room3	room3_cond9_A.mov
24	3.5	nullosevent	room7_cond0_B.mov
27.02	2.5	room6	room6_cond8_A.mov
30	3.5	nullosevent	room1_cond0_B.mov
33.02	2.5	room2	room2_cond10_A.mov
36	3.5	nullosevent	room5_cond0_B.mov
39.02	2.5	room3	room3_cond9_A.mov
42	3.5	nullosevent	room1_cond0_B.mov
45.02	2.5	room8	room8_cond4_A.mov
48.03	3.5	nullosevent	room7_cond0_B.mov
51.02	2.5	room6	room6_cond6_A.mov
54.03	3.5	nullosevent	room2_cond0_B.mov
57.02	2.5	room4	room4_cond5_A.mov
60.03	3.5	nullosevent	room5_cond0_B.mov
63.01	2.5	onebacktril	room4_cond5_A.mov
66.05	3.5	nullosevent	room1_cond0_B.mov
69.01	2.5	room8	room8_cond8_A.mov
72	5.5	nullosevent	room2_cond0_B.mov
77.01	2.5	room3	room3_cond14_A_right.mov
80.03	3.5	nullosevent	room4_cond0_B.mov
83.01	2.5	room6	room6_cond1_A.mov
86.04	3.5	nullosevent	room3_cond0_B.mov
89.01	2.5	room6	room6_cond14_A_right.mov
92.04	5.5	nullosevent	room1_cond0_B.mov
97.01	2.5	room5	room5_cond6_A.mov
99.99	3.5	nullosevent	room2_cond0_B.mov
103.01	2.5	room7	room7_cond7_A.mov
106.01	3.5	nullosevent	room4_cond0_B.mov
109.02	2.5	room8	room8_cond1_A.mov
112.02	5.5	nullosevent	room5_cond0_B.mov
117.02	2.5	room3	room3_cond13_A_left.mov
120	3.5	nullosevent	room4_cond0_B.mov
123.02	2.5	room2	room2_cond5_A.mov
126.04	3.5	nullosevent	room1_cond0_B.mov
129.02	2.5	room6	room6_cond7_A.mov
132	3.5	nullosevent	room8_cond0_B.mov
135.02	2.5	room7	room7_cond11_A_left.mov
138.04	3.5	nullosevent	room4_cond0_B.mov
141.02	2.5	room8	room8_cond2_A.mov
144.03	3.5	nullosevent	room5_cond0_B.mov
147.02	2.5	room2	room2_cond13_A_left.mov
150	5.5	nullosevent	room1_cond0_B.mov
155.02	2.5	room3	room3_cond2_A.mov
158.03	7.5	nullosevent	room6_cond0_B.mov
165.01	2.5	onebacktril	room3_cond2_A.mov
168.03	9.5	nullosevent	room3_cond0_B.mov
177.01	2.5	room1	room1_cond11_A_left.mov
180.04	9.5	nullosevent	room5_cond0_B.mov
189.01	2.5	room2	room2_cond12_A_right.mov
192.04	5.5	nullosevent	room7_cond0_B.mov
197.01	2.5	room8	room8_cond4_A.mov
200.04	3.5	nullosevent	room6_cond0_B.mov
203.02	2.5	room4	room4_cond10_A.mov
206.02	3.5	nullosevent	room3_cond0_B.mov
209.02	2.5	room4	room4_cond14_A_right.mov
212.04	3.5	nullosevent	room7_cond0_B.mov
215.02	2.5	room6	room6_cond5_A.mov
218.04	3.5	nullosevent	room2_cond0_B.mov
221.02	2.5	room1	room1_cond13_A_left.mov
224	3.5	nullosevent	room8_cond0_B.mov
227.02	2.5	room5	room5_cond3_A.mov
230.04	3.5	nullosevent	room6_cond0_B.mov
233.02	2.5	room5	room5_cond10_A.mov
236.03	3.5	nullosevent	room4_cond0_B.mov
239.02	2.5	fix	fix
241.52	3.5	nullosevent	room7_cond0_B.mov
245.02	2.5	room1	room1_cond12_A_right.mov
248.02	3.5	nullosevent	room8_cond0_B.mov
251.02	2.5	room2	room2_cond10_A.mov
254	3.5	nullosevent	room5_cond0_B.mov
257.01	2.5	room6	room6_cond8_A.mov
260.01	5.5	nullosevent	room2_cond0_B.mov
265.01	2.5	room7	room7_cond1_A.mov
268.03	3.5	nullosevent	room8_cond0_B.mov
271.01	2.5	room4	room4_cond2_A.mov
273.99	3.5	nullosevent	room1_cond0_B.mov
277.01	2.5	fix	fix
279.51	3.5	nullosevent	room2_cond0_B.mov
283.01	2.5	room8	room8_cond6_A.mov
286.03	3.5	nullosevent	room4_cond0_B.mov
289.01	2.5	room6	room6_cond4_A.mov
292.01	5.5	nullosevent	room5_cond0_B.mov
297.01	2.5	room3	room3_cond14_A_right.mov
300.02	3.5	nullosevent	room7_cond0_B.mov
303.01	2.5	room1	room1_cond7_A.mov
305.99	3.5	nullosevent	room6_cond0_B.mov
309.02	2.5	room8	room8_cond13_A_left.mov
312.01	3.5	nullosevent	room4_cond0_B.mov
315.02	2.5	room5	room5_cond11_A_left.mov
318.04	7.5	nullosevent	room1_cond0_B.mov
325.02	2.5	room3	room3_cond6_A.mov
