onset	duration	trial_type	stimfile
0.03	15	nullosevent	room2_cond0_B.mov
15.01	2.5	room8	room8_cond3_A.mov
18.08	3.5	nullosevent	room1_cond0_B.mov
21.01	2.5	room5	room5_cond1_A.mov
24	5.5	nullosevent	room7_cond0_B.mov
29.01	2.5	room4	room4_cond2_A.mov
32	3.5	nullosevent	room3_cond0_B.mov
35.01	2.5	room6	room6_cond9_A.mov
38.03	3.5	nullosevent	room5_cond0_B.mov
41.01	2.5	room3	room3_cond10_A.mov
44.04	3.5	nullosevent	room1_cond0_B.mov
47.01	2.5	room8	room8_cond3_A.mov
50.04	3.5	nullosevent	room2_cond0_B.mov
53.01	2.5	room7	room7_cond11_A_left.mov
56.04	5.5	nullosevent	room6_cond0_B.mov
61.01	2.5	room4	room4_cond5_A.mov
64.04	3.5	nullosevent	room2_cond0_B.mov
67.02	2.5	room4	room4_cond7_A.mov
70.04	3.5	nullosevent	room5_cond0_B.mov
73.02	2.5	room6	room6_cond13_A_left.mov
76.04	3.5	nullosevent	room1_cond0_B.mov
79.02	2.5	room7	room7_cond12_A_right.mov
82.02	3.5	nullosevent	room8_cond0_B.mov
85.02	2.5	room3	room3_cond2_A.mov
88.04	3.5	nullosevent	room1_cond0_B.mov
91.02	2.5	room3	room3_cond12_A_right.mov
94.03	3.5	nullosevent	room6_cond0_B.mov
97.02	2.5	onebacktril	room3_cond12_A_right.mov
100.03	5.5	nullosevent	room2_cond0_B.mov
105.02	2.5	room5	room5_cond8_A.mov
108	5.5	nullosevent	room7_cond0_B.mov
113.01	2.5	room8	room8_cond2_A.mov
116.03	3.5	nullosevent	room1_cond0_B.mov
119.01	2.5	room8	room8_cond6_A.mov
122.03	5.5	nullosevent	room4_cond0_B.mov
127.01	2.5	room7	room7_cond14_A_right.mov
130.04	3.5	nullosevent	room3_cond0_B.mov
133.01	2.5	room5	room5_cond12_A_right.mov
136.01	3.5	nullosevent	room2_cond0_B.mov
139.01	2.5	room6	room6_cond4_A.mov
142.01	3.5	nullosevent	room5_cond0_B.mov
145.01	2.5	room6	room6_cond14_A_right.mov
148.04	5.5	nullosevent	room8_cond0_B.mov
153.01	2.5	room7	room7_cond6_A.mov
156.04	5.5	nullosevent	room4_cond0_B.mov
161.01	2.5	room2	room2_cond9_A.mov
164.04	3.5	nullosevent	room3_cond0_B.mov
167.01	2.5	fix	fix
169.5	3.5	nullosevent	room8_cond0_B.mov
173.02	2.5	room3	room3_cond5_A.mov
176.04	5.5	nullosevent	room2_cond0_B.mov
181	2.5	fix	fix
183.5	3.5	nullosevent	room5_cond0_B.mov
187.02	2.5	room6	room6_cond10_A.mov
190.03	5.5	nullosevent	room1_cond0_B.mov
195.02	2.5	room4	room4_cond11_A_left.mov
198.05	3.5	nullosevent	room2_cond0_B.mov
201.02	2.5	room8	room8_cond13_A_left.mov
204	3.5	nullosevent	room4_cond0_B.mov
207.01	2.5	room6	room6_cond1_A.mov
210.03	3.5	nullosevent	room7_cond0_B.mov
213.01	2.5	fix	fix
215.51	3.5	nullosevent	room3_cond0_B.mov
219.01	2.5	room5	room5_cond11_A_left.mov
222.03	7.5	nullosevent	room7_cond0_B.mov
229.01	2.5	room4	room4_cond1_A.mov
232.03	3.5	nullosevent	room8_cond0_B.mov
235.01	2.5	room6	room6_cond8_A.mov
238.01	3.5	nullosevent	room2_cond0_B.mov
241.01	2.5	room1	room1_cond7_A.mov
243.99	3.5	nullosevent	room3_cond0_B.mov
247.01	2.5	room5	room5_cond9_A.mov
250.04	7.5	nullosevent	room3_cond0_B.mov
257.02	2.5	room8	room8_cond3_A.mov
260.04	3.5	nullosevent	room6_cond0_B.mov
263.02	2.5	room5	room5_cond10_A.mov
266.04	5.5	nullosevent	room7_cond0_B.mov
271.02	2.5	room1	room1_cond12_A_right.mov
274	3.5	nullosevent	room4_cond0_B.mov
277.02	2.5	room2	room2_cond5_A.mov
280.04	5.5	nullosevent	room2_cond0_B.mov
285.02	2.5	room6	room6_cond11_A_left.mov
288.03	3.5	nullosevent	room5_cond0_B.mov
291.02	2.5	room7	room7_cond14_A_right.mov
294.03	7.5	nullosevent	room8_cond0_B.mov
301.02	2.5	room1	room1_cond2_A.mov
304.05	5.5	nullosevent	room3_cond0_B.mov
309.01	2.5	onebacktril	room1_cond2_A.mov
312.05	3.5	nullosevent	room6_cond0_B.mov
315.01	2.5	room4	room4_cond4_A.mov
318.03	7.5	nullosevent	room2_cond0_B.mov
325.01	2.5	room3	room3_cond5_A.mov
328.04	7.5	nullosevent	room5_cond0_B.mov
335.03	2.5	room1	room1_cond13_A_left.mov
338.01	5.5	nullosevent	room7_cond0_B.mov
343.01	2.5	room8	room8_cond9_A.mov
346.04	3.5	nullosevent	room7_cond0_B.mov
349.01	2.5	room5	room5_cond4_A.mov
352.04	3.5	nullosevent	room1_cond0_B.mov
355.02	2.5	room2	room2_cond3_A.mov
358.01	3.5	nullosevent	room6_cond0_B.mov
361.02	2.5	room8	room8_cond8_A.mov
364	3.5	nullosevent	room3_cond0_B.mov
367.02	2.5	room4	room4_cond10_A.mov
370.04	9.5	nullosevent	room2_cond0_B.mov
379.02	2.5	room4	room4_cond14_A_right.mov
382.03	3.5	nullosevent	room1_cond0_B.mov
385.02	2.5	room5	room5_cond13_A_left.mov
388.02	3.5	nullosevent	room6_cond0_B.mov
391.02	2.5	fix	fix
393.52	3.5	nullosevent	room7_cond0_B.mov
397.02	2.5	room8	room8_cond4_A.mov
400.05	3.5	nullosevent	room5_cond0_B.mov
403.01	2.5	room1	room1_cond7_A.mov
406	3.5	nullosevent	room3_cond0_B.mov
409.01	2.5	room8	room8_cond1_A.mov
412.03	3.5	nullosevent	room6_cond0_B.mov
415.01	2.5	onebacktril	room8_cond1_A.mov
418.03	3.5	nullosevent	room2_cond0_B.mov
421.01	2.5	room7	room7_cond6_A.mov
424.04	3.5	nullosevent	room1_cond0_B.mov
427.01	2.5	room8	room8_cond8_A.mov
429.99	3.5	nullosevent	room4_cond0_B.mov
433.01	2.5	room2	room2_cond6_A.mov
436.04	5.5	nullosevent	room7_cond0_B.mov
441.02	2.5	room5	room5_cond7_A.mov
444.04	5.5	nullosevent	room6_cond0_B.mov
449.01	2.5	onebacktril	room5_cond7_A.mov
452.04	3.5	nullosevent	room4_cond0_B.mov
455.01	15	nullosevent	room6_cond0_A.mov
