onset	duration	trial_type	stimfile
0.0041462	15.023	fixation	unknown.txt
15.03	15.033	scenes	unknown.txt
30.065	15.005	scramobj	unknown.txt
45.071	15.047	faces	unknown.txt
60.12	15.066	objects	unknown.txt
75.188	15.018	fixation	unknown.txt
90.209	15.042	objects	unknown.txt
105.25	15.022	faces	unknown.txt
120.28	15.005	scramobj	unknown.txt
135.28	15.022	scenes	unknown.txt
150.31	15.014	fixation	unknown.txt
165.32	15.032	scenes	unknown.txt
180.36	15.005	scramobj	unknown.txt
195.37	15.034	faces	unknown.txt
210.4	15.027	objects	unknown.txt
225.43	15.01	fixation	unknown.txt
240.45	15.036	objects	unknown.txt
255.48	15.039	faces	unknown.txt
270.53	15.005	scramobj	unknown.txt
285.53	15.025	scenes	unknown.txt
300.56	15.018	fixation	unknown.txt
