onset	duration	trial_type	stimfile
0.00074739	15.013	fixation	unknown.txt
15.018	15.015	scramobj	unknown.txt
30.036	15.046	objects	unknown.txt
45.084	15.027	scenes	unknown.txt
60.112	15.024	faces	unknown.txt
75.138	15.012	fixation	unknown.txt
90.153	15.024	faces	unknown.txt
105.18	15.023	scenes	unknown.txt
120.2	15.008	scramobj	unknown.txt
135.21	15.07	objects	unknown.txt
150.29	15.017	fixation	unknown.txt
165.31	15.037	objects	unknown.txt
180.35	15.011	scramobj	unknown.txt
195.36	15.074	scenes	unknown.txt
210.44	15.038	faces	unknown.txt
225.48	15.012	fixation	unknown.txt
240.5	15.021	faces	unknown.txt
255.52	15.041	scenes	unknown.txt
270.56	15.047	objects	unknown.txt
285.61	15.011	scramobj	unknown.txt
300.63	15.017	fixation	unknown.txt
