onset	duration	trial_type	stimfile
0.00043913	15.016	fixation	unknown.txt
15.02	15.009	scramobj	unknown.txt
30.03	15.022	objects	unknown.txt
45.055	15.02	scenes	unknown.txt
60.076	15.024	faces	unknown.txt
75.102	15.013	fixation	unknown.txt
90.118	15.025	faces	unknown.txt
105.14	15.033	scenes	unknown.txt
120.18	15.005	scramobj	unknown.txt
135.19	15.08	objects	unknown.txt
150.27	15.012	fixation	unknown.txt
165.28	15.053	objects	unknown.txt
180.34	15.005	scramobj	unknown.txt
195.35	15.039	scenes	unknown.txt
210.39	15.029	faces	unknown.txt
225.42	15.012	fixation	unknown.txt
240.44	15.025	faces	unknown.txt
255.46	15.026	scenes	unknown.txt
270.49	15.038	objects	unknown.txt
285.53	15.004	scramobj	unknown.txt
300.54	15.013	fixation	unknown.txt
