onset	duration	trial_type	stimfile
210.09	3.5	nullosevent	room1_cond0_B.mov
213.07	2.5	onebacktril	room8_cond6_A.mov
216.09	3.5	nullosevent	room2_cond0_B.mov
219.09	2.5	room5	room5_cond3_A.mov
222.11	7.5	nullosevent	room8_cond0_B.mov
229.07	2.5	room6	room6_cond11_A_left.mov
232.1	5.5	nullosevent	room3_cond0_B.mov
237.07	2.5	onebacktril	room6_cond11_A_left.mov
240.11	5.5	nullosevent	room7_cond0_B.mov
245.08	2.5	room3	room3_cond11_A_left.mov
248.11	3.5	nullosevent	room4_cond0_B.mov
251.08	2.5	room1	room1_cond6_A.mov
254.11	5.5	nullosevent	room6_cond0_B.mov
259.08	2.5	room8	room8_cond7_A.mov
262.07	5.5	nullosevent	room2_cond0_B.mov
267.08	2.5	room5	room5_cond3_A.mov
270.09	5.5	nullosevent	room4_cond0_B.mov
275.08	2.5	room7	room7_cond7_A.mov
278.07	3.5	nullosevent	room8_cond0_B.mov
281.07	2.5	room2	room2_cond1_A.mov
284.08	3.5	nullosevent	room5_cond0_B.mov
287.09	2.5	room3	room3_cond12_A_right.mov
290.11	3.5	nullosevent	room6_cond0_B.mov
293.07	2.5	room1	room1_cond8_A.mov
296.09	3.5	nullosevent	room2_cond0_B.mov
299.07	2.5	room5	room5_cond1_A.mov
302.07	3.5	nullosevent	room6_cond0_B.mov
305.07	2.5	room7	room7_cond4_A.mov
308.09	3.5	nullosevent	room3_cond0_B.mov
311.07	2.5	room8	room8_cond2_A.mov
314.11	3.5	nullosevent	room1_cond0_B.mov
317.07	2.5	room4	room4_cond3_A.mov
320.11	3.5	nullosevent	room8_cond0_B.mov
323.01	2.5	fix	fix
325.51	3.5	nullosevent	room3_cond0_B.mov
329.07	2.5	room2	room2_cond4_A.mov
332.1	3.5	nullosevent	room5_cond0_B.mov
335.09	2.5	room1	room1_cond10_A.mov
338.09	3.5	nullosevent	room6_cond0_B.mov
341.1	2.5	room7	room7_cond1_A.mov
344.12	9.5	nullosevent	room7_cond0_B.mov
353.08	2.5	room8	room8_cond8_A.mov
356.07	5.5	nullosevent	room2_cond0_B.mov
361.08	2.5	room6	room6_cond7_A.mov
364.06	3.5	nullosevent	room3_cond0_B.mov
367.08	2.5	room1	room1_cond14_A_right.mov
370.09	7.5	nullosevent	room5_cond0_B.mov
377.08	2.5	room4	room4_cond10_A.mov
380.09	3.5	nullosevent	room1_cond0_B.mov
383.09	2.5	room2	room2_cond13_A_left.mov
386.07	3.5	nullosevent	room5_cond0_B.mov
389.07	2.5	room7	room7_cond4_A.mov
392.09	3.5	nullosevent	room8_cond0_B.mov
395.07	2.5	room6	room6_cond11_A_left.mov
398.11	3.5	nullosevent	room4_cond0_B.mov
401.07	2.5	room3	room3_cond5_A.mov
404.09	3.5	nullosevent	room7_cond0_B.mov
407.07	2.5	room4	room4_cond14_A_right.mov
410.1	3.5	nullosevent	room1_cond0_B.mov
413.07	2.5	room8	room8_cond12_A_right.mov
416.05	3.5	nullosevent	room2_cond0_B.mov
419	2.5	fix	fix
421.5	3.5	nullosevent	room5_cond0_B.mov
425.07	2.5	room3	room3_cond14_A_right.mov
428.09	3.5	nullosevent	room1_cond0_B.mov
431.07	2.5	room8	room8_cond6_A.mov
434.09	3.5	nullosevent	room4_cond0_B.mov
437.09	2.5	room2	room2_cond8_A.mov
440.1	3.5	nullosevent	room5_cond0_B.mov
443.01	2.5	fix	fix
445.51	3.5	nullosevent	room7_cond0_B.mov
449.08	2.5	room3	room3_cond10_A.mov
452.1	3.5	nullosevent	room2_cond0_B.mov
455.01	15	nullosevent	room1_cond0_A.mov
