onset	duration	trial_type	stimfile
0.00014573	15.013	fixation	unknown.txt
15.016	15.03	faces	unknown.txt
30.048	15.025	scenes	unknown.txt
45.075	15.033	objects	unknown.txt
60.111	15.004	scramobj	unknown.txt
75.117	15.016	fixation	unknown.txt
90.137	15.005	scramobj	unknown.txt
105.14	15.038	objects	unknown.txt
120.18	15.024	faces	unknown.txt
135.21	15.02	scenes	unknown.txt
150.23	15.007	fixation	unknown.txt
165.24	15.025	scenes	unknown.txt
180.27	15.024	faces	unknown.txt
195.29	15.048	objects	unknown.txt
210.34	15.004	scramobj	unknown.txt
225.35	15.019	fixation	unknown.txt
240.37	15.005	scramobj	unknown.txt
255.38	15.032	objects	unknown.txt
270.41	15.031	scenes	unknown.txt
285.45	15.023	faces	unknown.txt
300.47	15.012	fixation	unknown.txt
