onset	duration	trial_type	stimfile
0.00036079	15.016	fixation	unknown.txt
15.019	15.032	faces	unknown.txt
30.052	15.049	objects	unknown.txt
45.103	15.005	scramobj	unknown.txt
60.109	15.031	scenes	unknown.txt
75.142	15.015	fixation	unknown.txt
90.16	15.005	scramobj	unknown.txt
105.17	15.038	faces	unknown.txt
120.21	15.086	objects	unknown.txt
135.3	15.032	scenes	unknown.txt
150.33	15.017	fixation	unknown.txt
165.35	15.029	scenes	unknown.txt
180.38	15.03	objects	unknown.txt
195.41	15.023	faces	unknown.txt
210.44	15.005	scramobj	unknown.txt
225.45	15.018	fixation	unknown.txt
240.47	15.027	scenes	unknown.txt
255.5	15.005	scramobj	unknown.txt
270.51	15.071	objects	unknown.txt
285.58	15.037	faces	unknown.txt
300.62	15.015	fixation	unknown.txt
