onset	duration	trial_type	stimfile
0.001323	15.014	fixation	unknown.txt
15.021	15.041	scenes	unknown.txt
30.064	15.006	scramobj	unknown.txt
45.072	15.026	faces	unknown.txt
60.1	15.045	objects	unknown.txt
75.147	15.015	fixation	unknown.txt
90.167	15.052	objects	unknown.txt
105.22	15.045	faces	unknown.txt
120.27	15.004	scramobj	unknown.txt
135.28	15.024	scenes	unknown.txt
150.3	15.01	fixation	unknown.txt
165.32	15.041	scenes	unknown.txt
180.36	15.004	scramobj	unknown.txt
195.37	15.03	faces	unknown.txt
210.4	15.027	objects	unknown.txt
225.43	15.013	fixation	unknown.txt
240.45	15.031	objects	unknown.txt
255.48	15.024	faces	unknown.txt
270.51	15.005	scramobj	unknown.txt
285.52	15.024	scenes	unknown.txt
300.54	15.017	fixation	unknown.txt
