onset	duration	trial_type	stimfile
0.00071033	15.016	fixation	unknown.txt
15.021	15.026	scenes	unknown.txt
30.049	15.005	scramobj	unknown.txt
45.055	15.042	objects	unknown.txt
60.098	15.028	faces	unknown.txt
75.128	15.015	fixation	unknown.txt
90.147	15.031	objects	unknown.txt
105.18	15.033	scenes	unknown.txt
120.22	15.039	faces	unknown.txt
135.26	15.005	scramobj	unknown.txt
150.26	15.017	fixation	unknown.txt
165.29	15.005	scramobj	unknown.txt
180.29	15.034	faces	unknown.txt
195.33	15.04	scenes	unknown.txt
210.37	15.058	objects	unknown.txt
225.43	15.015	fixation	unknown.txt
240.45	15.024	faces	unknown.txt
255.48	15.053	objects	unknown.txt
270.54	15.005	scramobj	unknown.txt
285.54	15.033	scenes	unknown.txt
300.58	15.017	fixation	unknown.txt
