onset	duration	trial_type	stimfile
0.02	15	nullosevent	room8_cond0_B.mov
15.08	2.5	room2	room2_cond2_A.mov
18.14	3.5	nullosevent	room3_cond0_B.mov
21.08	2.5	room1	room1_cond10_A.mov
24.08	7.5	nullosevent	room7_cond0_B.mov
31.08	2.5	room4	room4_cond13_A_left.mov
34.08	5.5	nullosevent	room6_cond0_B.mov
39.08	2.5	room5	room5_cond3_A.mov
42.09	3.5	nullosevent	room1_cond0_B.mov
45.07	2.5	room3	room3_cond11_A_left.mov
48.09	3.5	nullosevent	room4_cond0_B.mov
51.07	2.5	room8	room8_cond5_A.mov
54.07	5.5	nullosevent	room6_cond0_B.mov
59.07	2.5	room7	room7_cond3_A.mov
62.07	7.5	nullosevent	room2_cond0_B.mov
69.07	2.5	room5	room5_cond5_A.mov
72.09	3.5	nullosevent	room2_cond0_B.mov
75.07	2.5	room8	room8_cond13_A_left.mov
78.07	3.5	nullosevent	room6_cond0_B.mov
81.07	2.5	room1	room1_cond2_A.mov
84.1	5.5	nullosevent	room5_cond0_B.mov
89.02	2.5	fix	fix
91.52	3.5	nullosevent	room3_cond0_B.mov
95.07	2.5	room4	room4_cond10_A.mov
98.1	3.5	nullosevent	room4_cond0_B.mov
101.08	2.5	room1	room1_cond6_A.mov
104.1	3.5	nullosevent	room3_cond0_B.mov
107.08	2.5	room8	room8_cond7_A.mov
110.07	3.5	nullosevent	room6_cond0_B.mov
113.08	2.5	room2	room2_cond8_A.mov
116.1	3.5	nullosevent	room5_cond0_B.mov
119.07	2.5	room7	room7_cond9_A.mov
122.09	5.5	nullosevent	room5_cond0_B.mov
127.08	2.5	room6	room6_cond8_A.mov
130.08	3.5	nullosevent	room7_cond0_B.mov
133.08	2.5	room3	room3_cond3_A.mov
136.09	3.5	nullosevent	room1_cond0_B.mov
139.07	2.5	room4	room4_cond9_A.mov
142.07	3.5	nullosevent	room2_cond0_B.mov
145.07	2.5	room8	room8_cond12_A_right.mov
148.07	3.5	nullosevent	room8_cond0_B.mov
151.07	2.5	room4	room4_cond7_A.mov
154.09	3.5	nullosevent	room2_cond0_B.mov
157.07	2.5	room5	room5_cond2_A.mov
160.1	9.5	nullosevent	room1_cond0_B.mov
169.08	2.5	room3	room3_cond5_A.mov
172.1	3.5	nullosevent	room7_cond0_B.mov
175.02	2.5	fix	fix
177.52	3.5	nullosevent	room3_cond0_B.mov
181.07	2.5	room6	room6_cond4_A.mov
184.07	3.5	nullosevent	room2_cond0_B.mov
187.08	2.5	room5	room5_cond7_A.mov
190.1	3.5	nullosevent	room8_cond0_B.mov
193.08	2.5	room1	room1_cond9_A.mov
196.1	3.5	nullosevent	room4_cond0_B.mov
199.08	2.5	room7	room7_cond4_A.mov
202.1	3.5	nullosevent	room1_cond0_B.mov
205.08	2.5	room3	room3_cond9_A.mov
208.08	7.5	nullosevent	room8_cond0_B.mov
215.08	2.5	room7	room7_cond1_A.mov
218.12	7.5	nullosevent	room2_cond0_B.mov
225.08	2.5	room5	room5_cond14_A_right.mov
228.1	3.5	nullosevent	room4_cond0_B.mov
231.09	2.5	room6	room6_cond1_A.mov
234.12	5.5	nullosevent	room1_cond0_B.mov
239.08	2.5	room8	room8_cond11_A_left.mov
242.09	3.5	nullosevent	room7_cond0_B.mov
245.09	2.5	room3	room3_cond12_A_right.mov
248.11	7.5	nullosevent	room6_cond0_B.mov
255.08	2.5	room2	room2_cond14_A_right.mov
258.1	3.5	nullosevent	room5_cond0_B.mov
261.08	2.5	room4	room4_cond8_A.mov
264.07	5.5	nullosevent	room1_cond0_B.mov
269.09	2.5	room6	room6_cond13_A_left.mov
272.1	7.5	nullosevent	room2_cond0_B.mov
279.08	2.5	room8	room8_cond10_A.mov
282.1	3.5	nullosevent	room4_cond0_B.mov
285.08	2.5	onebacktril	room8_cond10_A.mov
288.1	3.5	nullosevent	room3_cond0_B.mov
291.08	2.5	room7	room7_cond1_A.mov
294.1	3.5	nullosevent	room6_cond0_B.mov
297.08	2.5	room8	room8_cond7_A.mov
300.07	3.5	nullosevent	room1_cond0_B.mov
303.08	2.5	room5	room5_cond4_A.mov
306.1	3.5	nullosevent	room4_cond0_B.mov
309.08	2.5	room3	room3_cond8_A.mov
312.08	5.5	nullosevent	room7_cond0_B.mov
317.08	2.5	room2	room2_cond10_A.mov
320.07	5.5	nullosevent	room5_cond0_B.mov
325.02	2.5	fix	fix
327.52	5.5	nullosevent	room2_cond0_B.mov
333.08	2.5	room8	room8_cond6_A.mov
336.1	3.5	nullosevent	room6_cond0_B.mov
339.1	2.5	room7	room7_cond14_A_right.mov
342.12	3.5	nullosevent	room4_cond0_B.mov
345.08	2.5	onebacktril	room7_cond14_A_right.mov
348.1	3.5	nullosevent	room4_cond0_B.mov
351.08	2.5	room7	room7_cond6_A.mov
354.12	3.5	nullosevent	room1_cond0_B.mov
357.09	2.5	room6	room6_cond11_A_left.mov
360.12	5.5	nullosevent	room2_cond0_B.mov
365.08	2.5	room5	room5_cond4_A.mov
368.1	3.5	nullosevent	room3_cond0_B.mov
371.08	2.5	room8	room8_cond12_A_right.mov
374.07	3.5	nullosevent	room5_cond0_B.mov
377.08	2.5	room2	room2_cond6_A.mov
380.12	3.5	nullosevent	room3_cond0_B.mov
383.08	2.5	room1	room1_cond3_A.mov
386.07	3.5	nullosevent	room7_cond0_B.mov
389.08	2.5	onebacktril	room1_cond3_A.mov
392.07	3.5	nullosevent	room8_cond0_B.mov
395.08	2.5	room6	room6_cond12_A_right.mov
398.08	5.5	nullosevent	room1_cond0_B.mov
403.08	2.5	room3	room3_cond11_A_left.mov
406.1	3.5	nullosevent	room8_cond0_B.mov
409.08	2.5	onebacktril	room3_cond11_A_left.mov
