onset	duration	trial_type	stimfile
0.02	15	nullosevent	room8_cond0_B.mov
15.11	2.5	room3	room3_cond3_A.mov
18.18	3.5	nullosevent	room6_cond0_B.mov
21.08	2.5	room4	room4_cond1_A.mov
24.1	5.5	nullosevent	room2_cond0_B.mov
29.08	2.5	room5	room5_cond2_A.mov
32.11	3.5	nullosevent	room1_cond0_B.mov
35.09	2.5	room7	room7_cond9_A.mov
38.11	3.5	nullosevent	room4_cond0_B.mov
41.08	2.5	room3	room3_cond10_A.mov
44.11	3.5	nullosevent	room1_cond0_B.mov
47.08	2.5	room8	room8_cond3_A.mov
50.11	3.5	nullosevent	room5_cond0_B.mov
53.1	2.5	room6	room6_cond11_A_left.mov
56.11	5.5	nullosevent	room7_cond0_B.mov
61.1	2.5	room2	room2_cond5_A.mov
64.11	3.5	nullosevent	room3_cond0_B.mov
67.09	2.5	room1	room1_cond7_A.mov
70.07	3.5	nullosevent	room6_cond0_B.mov
73.08	2.5	room7	room7_cond13_A_left.mov
76.07	3.5	nullosevent	room2_cond0_B.mov
79.08	2.5	room8	room8_cond12_A_right.mov
82.06	3.5	nullosevent	room5_cond0_B.mov
85.08	2.5	room4	room4_cond2_A.mov
88.06	3.5	nullosevent	room3_cond0_B.mov
91.08	2.5	room2	room2_cond12_A_right.mov
94.11	3.5	nullosevent	room6_cond0_B.mov
97.08	2.5	onebacktril	room2_cond12_A_right.mov
100.1	5.5	nullosevent	room4_cond0_B.mov
105.08	2.5	room5	room5_cond8_A.mov
108.08	5.5	nullosevent	room7_cond0_B.mov
113.08	2.5	room1	room1_cond2_A.mov
116.1	3.5	nullosevent	room2_cond0_B.mov
119.08	2.5	room5	room5_cond6_A.mov
122.06	5.5	nullosevent	room4_cond0_B.mov
127.08	2.5	room1	room1_cond14_A_right.mov
130.09	3.5	nullosevent	room6_cond0_B.mov
133.08	2.5	room3	room3_cond12_A_right.mov
136.09	3.5	nullosevent	room7_cond0_B.mov
139.08	2.5	room8	room8_cond4_A.mov
142.09	3.5	nullosevent	room6_cond0_B.mov
145.08	2.5	room1	room1_cond14_A_right.mov
148.09	5.5	nullosevent	room7_cond0_B.mov
153.09	2.5	room5	room5_cond6_A.mov
156.08	5.5	nullosevent	room3_cond0_B.mov
161.09	2.5	room4	room4_cond9_A.mov
164.07	3.5	nullosevent	room2_cond0_B.mov
167.01	2.5	fix	fix
169.51	3.5	nullosevent	room7_cond0_B.mov
173.09	2.5	room3	room3_cond5_A.mov
176.12	5.5	nullosevent	room5_cond0_B.mov
181.02	2.5	fix	fix
183.52	3.5	nullosevent	room2_cond0_B.mov
187.08	2.5	room6	room6_cond10_A.mov
190.1	5.5	nullosevent	room4_cond0_B.mov
195.08	2.5	room1	room1_cond11_A_left.mov
198.1	3.5	nullosevent	room7_cond0_B.mov
201.06	2.5	room6	room6_cond13_A_left.mov
204.1	3.5	nullosevent	room4_cond0_B.mov
207.08	2.5	room1	room1_cond1_A.mov
210.06	3.5	nullosevent	room5_cond0_B.mov
213.01	2.5	fix	fix
