onset	duration	trial_type	stimfile
0	15	nullosevent	room2_cond0_B.mov
15.08	2.5	room6	room6_cond2_A.mov
18.09	3.5	nullosevent	room8_cond0_B.mov
21.08	2.5	room3	room3_cond10_A.mov
24.11	7.5	nullosevent	room7_cond0_B.mov
31.08	2.5	room1	room1_cond13_A_left.mov
34.08	5.5	nullosevent	room4_cond0_B.mov
39.07	2.5	room5	room5_cond3_A.mov
42.09	3.5	nullosevent	room7_cond0_B.mov
45.07	2.5	room6	room6_cond11_A_left.mov
48.09	3.5	nullosevent	room2_cond0_B.mov
51.07	2.5	room8	room8_cond5_A.mov
54.07	5.5	nullosevent	room3_cond0_B.mov
59.07	2.5	room1	room1_cond3_A.mov
62.07	7.5	nullosevent	room5_cond0_B.mov
69.07	2.5	room4	room4_cond5_A.mov
72.09	3.5	nullosevent	room8_cond0_B.mov
75.07	2.5	room6	room6_cond13_A_left.mov
78.11	3.5	nullosevent	room3_cond0_B.mov
81.07	2.5	room7	room7_cond2_A.mov
84.1	5.5	nullosevent	room4_cond0_B.mov
89.02	2.5	fix	fix
91.52	3.5	nullosevent	room2_cond0_B.mov
95.07	2.5	room5	room5_cond10_A.mov
98.1	3.5	nullosevent	room7_cond0_B.mov
101.08	2.5	room6	room6_cond6_A.mov
104.1	3.5	nullosevent	room1_cond0_B.mov
107.08	2.5	room2	room2_cond7_A.mov
110.1	3.5	nullosevent	room8_cond0_B.mov
113.08	2.5	room4	room4_cond8_A.mov
116.07	3.5	nullosevent	room5_cond0_B.mov
119.08	2.5	room3	room3_cond9_A.mov
122.06	5.5	nullosevent	room5_cond0_B.mov
127.08	2.5	room3	room3_cond8_A.mov
130.08	3.5	nullosevent	room2_cond0_B.mov
133.07	2.5	room1	room1_cond3_A.mov
136.06	3.5	nullosevent	room8_cond0_B.mov
139.07	2.5	room4	room4_cond9_A.mov
142.07	3.5	nullosevent	room7_cond0_B.mov
145.07	2.5	room6	room6_cond12_A_right.mov
148.06	3.5	nullosevent	room8_cond0_B.mov
151.07	2.5	room5	room5_cond7_A.mov
154.09	3.5	nullosevent	room3_cond0_B.mov
157.07	2.5	room1	room1_cond2_A.mov
160.1	9.5	nullosevent	room6_cond0_B.mov
169.07	2.5	room4	room4_cond5_A.mov
172.09	3.5	nullosevent	room2_cond0_B.mov
