onset	duration	trial_type	stimfile
0.01	15	nullosevent	room7_cond0_B.mov
15.07	2.5	room6	room6_cond7_A.mov
18.11	3.5	nullosevent	room5_cond0_B.mov
21.07	2.5	room4	room4_cond10_A.mov
24.09	3.5	nullosevent	room8_cond0_B.mov
27.07	2.5	room2	room2_cond6_A.mov
30.1	3.5	nullosevent	room1_cond0_B.mov
33.07	2.5	room3	room3_cond8_A.mov
36.06	3.5	nullosevent	room4_cond0_B.mov
39.07	2.5	room7	room7_cond4_A.mov
42.1	5.5	nullosevent	room3_cond0_B.mov
47.07	2.5	room6	room6_cond5_A.mov
50.1	7.5	nullosevent	room1_cond0_B.mov
57.07	2.5	room5	room5_cond12_A_right.mov
60.07	3.5	nullosevent	room2_cond0_B.mov
63.07	2.5	room8	room8_cond9_A.mov
66.1	3.5	nullosevent	room1_cond0_B.mov
69.08	2.5	room3	room3_cond2_A.mov
72.11	3.5	nullosevent	room6_cond0_B.mov
75.08	2.5	room5	room5_cond11_A_left.mov
78.09	9.5	nullosevent	room8_cond0_B.mov
87.08	2.5	room7	room7_cond3_A.mov
90.06	3.5	nullosevent	room2_cond0_B.mov
93.08	2.5	onebacktril	room7_cond3_A.mov
96.06	3.5	nullosevent	room1_cond0_B.mov
99.07	2.5	room5	room5_cond13_A_left.mov
102.06	3.5	nullosevent	room3_cond0_B.mov
105.07	2.5	room8	room8_cond6_A.mov
108.09	3.5	nullosevent	room4_cond0_B.mov
111.07	2.5	room2	room2_cond10_A.mov
114.06	5.5	nullosevent	room7_cond0_B.mov
119.07	2.5	room6	room6_cond9_A.mov
122.09	9.5	nullosevent	room2_cond0_B.mov
131.07	2.5	room4	room4_cond13_A_left.mov
134.07	3.5	nullosevent	room7_cond0_B.mov
137.07	2.5	room8	room8_cond9_A.mov
140.09	3.5	nullosevent	room1_cond0_B.mov
143.07	2.5	room6	room6_cond5_A.mov
146.1	7.5	nullosevent	room5_cond0_B.mov
153.08	2.5	room3	room3_cond1_A.mov
156.1	3.5	nullosevent	room5_cond0_B.mov
159.1	2.5	room7	room7_cond6_A.mov
162.1	3.5	nullosevent	room8_cond0_B.mov
165.08	2.5	room1	room1_cond11_A_left.mov
168.1	3.5	nullosevent	room3_cond0_B.mov
171.08	2.5	room2	room2_cond13_A_left.mov
174.08	3.5	nullosevent	room4_cond0_B.mov
177.08	2.5	room6	room6_cond14_A_right.mov
180.09	5.5	nullosevent	room8_cond0_B.mov
185.07	2.5	room6	room6_cond7_A.mov
188.05	3.5	nullosevent	room2_cond0_B.mov
191.08	2.5	room5	room5_cond12_A_right.mov
194.06	5.5	nullosevent	room1_cond0_B.mov
199.07	2.5	room7	room7_cond7_A.mov
202.07	7.5	nullosevent	room4_cond0_B.mov
209.07	2.5	room3	room3_cond8_A.mov
212.07	5.5	nullosevent	room7_cond0_B.mov
217	2.5	fix	fix
219.5	3.5	nullosevent	room8_cond0_B.mov
223.07	2.5	room3	room3_cond4_A.mov
226.1	5.5	nullosevent	room4_cond0_B.mov
231	2.5	fix	fix
233.52	3.5	nullosevent	room5_cond0_B.mov
237.07	2.5	room2	room2_cond10_A.mov
240.07	3.5	nullosevent	room3_cond0_B.mov
243.07	2.5	room7	room7_cond4_A.mov
246.09	5.5	nullosevent	room4_cond0_B.mov
251.07	2.5	room8	room8_cond14_A_right.mov
254.1	3.5	nullosevent	room5_cond0_B.mov
257.08	2.5	room6	room6_cond8_A.mov
260.07	3.5	nullosevent	room1_cond0_B.mov
263.08	2.5	room2	room2_cond5_A.mov
266.1	5.5	nullosevent	room8_cond0_B.mov
271.01	2.5	fix	fix
273.51	7.5	nullosevent	room6_cond0_B.mov
281.08	2.5	room3	room3_cond3_A.mov
284.09	3.5	nullosevent	room2_cond0_B.mov
287.08	2.5	room1	room1_cond11_A_left.mov
290.09	3.5	nullosevent	room4_cond0_B.mov
293.07	2.5	room5	room5_cond2_A.mov
296.09	3.5	nullosevent	room6_cond0_B.mov
299.07	2.5	room3	room3_cond14_A_right.mov
302.09	3.5	nullosevent	room2_cond0_B.mov
305.07	2.5	room5	room5_cond5_A.mov
308.11	3.5	nullosevent	room7_cond0_B.mov
311.07	2.5	onebacktril	room5_cond5_A.mov
314.1	3.5	nullosevent	room4_cond0_B.mov
317.07	2.5	room1	room1_cond3_A.mov
320.07	3.5	nullosevent	room4_cond0_B.mov
323.07	2.5	room6	room6_cond7_A.mov
326.05	3.5	nullosevent	room7_cond0_B.mov
329.08	2.5	room5	room5_cond2_A.mov
332.1	3.5	nullosevent	room1_cond0_B.mov
335.07	2.5	room3	room3_cond1_A.mov
338.1	3.5	nullosevent	room2_cond0_B.mov
341.07	2.5	room8	room8_cond10_A.mov
344.1	3.5	nullosevent	room1_cond0_B.mov
347.09	2.5	room4	room4_cond11_A_left.mov
350.1	7.5	nullosevent	room2_cond0_B.mov
357.09	2.5	room5	room5_cond4_A.mov
360.11	5.5	nullosevent	room8_cond0_B.mov
365.08	2.5	room6	room6_cond12_A_right.mov
368.08	3.5	nullosevent	room7_cond0_B.mov
371.08	2.5	room3	room3_cond1_A.mov
374.09	3.5	nullosevent	room6_cond0_B.mov
377.09	2.5	room4	room4_cond14_A_right.mov
380.1	3.5	nullosevent	room3_cond0_B.mov
383.09	2.5	room7	room7_cond9_A.mov
386.09	5.5	nullosevent	room5_cond0_B.mov
391.09	2.5	room8	room8_cond3_A.mov
394.11	3.5	nullosevent	room1_cond0_B.mov
397.09	2.5	room2	room2_cond1_A.mov
400.11	3.5	nullosevent	room8_cond0_B.mov
403.09	2.5	room5	room5_cond8_A.mov
406.09	3.5	nullosevent	room6_cond0_B.mov
409.09	2.5	room7	room7_cond13_A_left.mov
412.07	5.5	nullosevent	room3_cond0_B.mov
417.07	2.5	onebacktril	room7_cond13_A_left.mov
420.07	5.5	nullosevent	room2_cond0_B.mov
425.08	2.5	room4	room4_cond12_A_right.mov
428.12	3.5	nullosevent	room6_cond0_B.mov
431.07	2.5	room5	room5_cond6_A.mov
434.07	3.5	nullosevent	room1_cond0_B.mov
437.07	2.5	room3	room3_cond2_A.mov
440.1	3.5	nullosevent	room2_cond0_B.mov
443.07	2.5	onebacktril	room3_cond2_A.mov
446.1	3.5	nullosevent	room7_cond0_B.mov
449.02	2.5	fix	fix
451.53	3.5	nullosevent	room7_cond0_B.mov
455.02	15	nullosevent	room6_cond0_A.mov
