onset	duration	trial_type	stimfile
0.00075951	15.018	fixation	unknown.txt
15.024	15.029	faces	unknown.txt
30.054	15.051	objects	unknown.txt
45.108	15.005	scramobj	unknown.txt
60.114	15.027	scenes	unknown.txt
75.143	15.012	fixation	unknown.txt
90.159	15.005	scramobj	unknown.txt
105.17	15.031	faces	unknown.txt
120.2	15.083	objects	unknown.txt
135.28	15.028	scenes	unknown.txt
150.31	15.012	fixation	unknown.txt
165.33	15.023	scenes	unknown.txt
180.35	15.077	objects	unknown.txt
195.43	15.019	faces	unknown.txt
210.46	15.005	scramobj	unknown.txt
225.46	15.016	fixation	unknown.txt
240.48	15.029	scenes	unknown.txt
255.52	15.005	scramobj	unknown.txt
270.52	15.065	objects	unknown.txt
285.59	15.027	faces	unknown.txt
300.62	15.013	fixation	unknown.txt
