onset	duration	trial_type	stimfile
8.82E-05	15.014	fixation	unknown.txt
15.019	15.071	faces	unknown.txt
30.092	15.03	scenes	unknown.txt
45.125	15.045	objects	unknown.txt
60.172	15.017	scramobj	unknown.txt
75.193	15.009	fixation	unknown.txt
90.205	15.009	scramobj	unknown.txt
105.22	15.087	objects	unknown.txt
120.33	15.04	faces	unknown.txt
135.38	15.037	scenes	unknown.txt
150.42	15.006	fixation	unknown.txt
165.42	15.035	scenes	unknown.txt
180.46	15.03	faces	unknown.txt
195.49	15.055	objects	unknown.txt
210.55	15.015	scramobj	unknown.txt
225.57	15.006	fixation	unknown.txt
240.58	15.01	scramobj	unknown.txt
255.59	15.084	objects	unknown.txt
270.68	15.038	scenes	unknown.txt
285.72	15.02	faces	unknown.txt
300.74	15.006	fixation	unknown.txt
