onset	duration	trial_type	stimfile
0.01	15	nullosevent	room6_cond0_B.mov
15.01	2.5	room5	room5_cond3_A.mov
18.08	3.5	nullosevent	room8_cond0_B.mov
21.01	2.5	room3	room3_cond1_A.mov
24.03	5.5	nullosevent	room7_cond0_B.mov
29.01	2.5	room1	room1_cond2_A.mov
32.04	3.5	nullosevent	room2_cond0_B.mov
35.02	2.5	room4	room4_cond9_A.mov
38.01	3.5	nullosevent	room4_cond0_B.mov
41.01	2.5	room1	room1_cond10_A.mov
44.02	3.5	nullosevent	room7_cond0_B.mov
47.02	2.5	room2	room2_cond3_A.mov
50	3.5	nullosevent	room6_cond0_B.mov
53.02	2.5	room8	room8_cond11_A_left.mov
56.02	5.5	nullosevent	room5_cond0_B.mov
61.02	2.5	room3	room3_cond5_A.mov
64.04	3.5	nullosevent	room6_cond0_B.mov
67.02	2.5	room1	room1_cond7_A.mov
69.98	3.5	nullosevent	room7_cond0_B.mov
73.02	2.5	room8	room8_cond13_A_left.mov
76	3.5	nullosevent	room4_cond0_B.mov
79.02	2.5	room2	room2_cond12_A_right.mov
82.05	3.5	nullosevent	room5_cond0_B.mov
85.01	2.5	room3	room3_cond2_A.mov
88.03	3.5	nullosevent	room3_cond0_B.mov
91.01	2.5	room1	room1_cond12_A_right.mov
94	3.5	nullosevent	room7_cond0_B.mov
97.01	2.5	onebacktril	room1_cond12_A_right.mov
100	5.5	nullosevent	room2_cond0_B.mov
105.01	2.5	room6	room6_cond8_A.mov
108.01	5.5	nullosevent	room8_cond0_B.mov
113.01	2.5	room5	room5_cond2_A.mov
116.04	3.5	nullosevent	room2_cond0_B.mov
119.01	2.5	room6	room6_cond6_A.mov
122.03	5.5	nullosevent	room3_cond0_B.mov
127.01	2.5	room4	room4_cond14_A_right.mov
130.04	3.5	nullosevent	room1_cond0_B.mov
133.01	2.5	room7	room7_cond12_A_right.mov
136.01	3.5	nullosevent	room5_cond0_B.mov
139.01	2.5	room8	room8_cond4_A.mov
142.04	3.5	nullosevent	room2_cond0_B.mov
145.02	2.5	room7	room7_cond14_A_right.mov
148.04	5.5	nullosevent	room3_cond0_B.mov
153.02	2.5	room1	room1_cond6_A.mov
156.04	5.5	nullosevent	room6_cond0_B.mov
161.02	2.5	room5	room5_cond9_A.mov
164.03	3.5	nullosevent	room8_cond0_B.mov
167.02	2.5	fix	fix
169.52	3.5	nullosevent	room6_cond0_B.mov
173.02	2.5	room7	room7_cond5_A.mov
176.02	5.5	nullosevent	room5_cond0_B.mov
181.01	2.5	fix	fix
183.51	3.5	nullosevent	room2_cond0_B.mov
187.01	2.5	room1	room1_cond10_A.mov
190.01	5.5	nullosevent	room3_cond0_B.mov
195.01	2.5	room4	room4_cond11_A_left.mov
198.05	3.5	nullosevent	room8_cond0_B.mov
201.01	2.5	room5	room5_cond13_A_left.mov
204.01	3.5	nullosevent	room3_cond0_B.mov
207.01	2.5	room6	room6_cond1_A.mov
210.04	3.5	nullosevent	room2_cond0_B.mov
213.01	2.5	fix	fix
215.51	3.5	nullosevent	room1_cond0_B.mov
219.01	2.5	room7	room7_cond11_A_left.mov
222.04	7.5	nullosevent	room8_cond0_B.mov
229.02	2.5	room7	room7_cond1_A.mov
232.04	3.5	nullosevent	room6_cond0_B.mov
235.01	2.5	room1	room1_cond8_A.mov
238.04	3.5	nullosevent	room2_cond0_B.mov
241.02	2.5	room3	room3_cond7_A.mov
244.04	3.5	nullosevent	room4_cond0_B.mov
247.02	2.5	room5	room5_cond9_A.mov
250.04	7.5	nullosevent	room1_cond0_B.mov
257.02	2.5	room3	room3_cond3_A.mov
260.05	3.5	nullosevent	room2_cond0_B.mov
263.02	2.5	room6	room6_cond10_A.mov
266.03	5.5	nullosevent	room4_cond0_B.mov
271.02	2.5	room7	room7_cond12_A_right.mov
274	3.5	nullosevent	room5_cond0_B.mov
277.02	2.5	room8	room8_cond5_A.mov
280	5.5	nullosevent	room3_cond0_B.mov
285.01	2.5	room2	room2_cond11_A_left.mov
288.03	3.5	nullosevent	room1_cond0_B.mov
291.01	2.5	room8	room8_cond14_A_right.mov
294.03	7.5	nullosevent	room4_cond0_B.mov
301.01	2.5	room6	room6_cond2_A.mov
303.99	5.5	nullosevent	room5_cond0_B.mov
309.01	2.5	onebacktril	room6_cond2_A.mov
311.99	3.5	nullosevent	room3_cond0_B.mov
315.01	2.5	room4	room4_cond4_A.mov
318.04	7.5	nullosevent	room1_cond0_B.mov
325.01	2.5	room6	room6_cond5_A.mov
328.04	7.5	nullosevent	room5_cond0_B.mov
335.02	2.5	room8	room8_cond13_A_left.mov
338	5.5	nullosevent	room2_cond0_B.mov
343.02	2.5	room7	room7_cond9_A.mov
346.02	3.5	nullosevent	room5_cond0_B.mov
349.05	2.5	room2	room2_cond4_A.mov
352.04	3.5	nullosevent	room4_cond0_B.mov
355.02	2.5	room6	room6_cond3_A.mov
358.03	3.5	nullosevent	room7_cond0_B.mov
361.02	2.5	room8	room8_cond8_A.mov
364	3.5	nullosevent	room3_cond0_B.mov
367.02	2.5	room1	room1_cond10_A.mov
370.02	9.5	nullosevent	room8_cond0_B.mov
379.01	2.5	room2	room2_cond14_A_right.mov
382.05	3.5	nullosevent	room5_cond0_B.mov
385.01	2.5	room4	room4_cond13_A_left.mov
388.01	3.5	nullosevent	room7_cond0_B.mov
391.01	2.5	fix	fix
393.51	3.5	nullosevent	room3_cond0_B.mov
397.01	2.5	room1	room1_cond4_A.mov
399.99	3.5	nullosevent	room2_cond0_B.mov
403.01	2.5	room6	room6_cond7_A.mov
406.01	3.5	nullosevent	room3_cond0_B.mov
409.01	2.5	room7	room7_cond1_A.mov
412.04	3.5	nullosevent	room5_cond0_B.mov
415.02	2.5	onebacktril	room7_cond1_A.mov
418.04	3.5	nullosevent	room1_cond0_B.mov
421.01	2.5	room4	room4_cond6_A.mov
424.04	3.5	nullosevent	room8_cond0_B.mov
427.01	2.5	room7	room7_cond8_A.mov
430.04	3.5	nullosevent	room6_cond0_B.mov
433.02	2.5	room3	room3_cond6_A.mov
436.04	5.5	nullosevent	room2_cond0_B.mov
441.02	2.5	room1	room1_cond7_A.mov
443.99	5.5	nullosevent	room4_cond0_B.mov
449.02	2.5	onebacktril	room1_cond7_A.mov
452	3.5	nullosevent	room5_cond0_B.mov
455.02	15	nullosevent	room7_cond0_A.mov
