onset	duration	trial_type	stimfile
325.99	3.5	nullosevent	room7_cond0_B.mov
329.01	2.5	room5	room5_cond2_A.mov
332.04	3.5	nullosevent	room1_cond0_B.mov
335.01	2.5	room3	room3_cond1_A.mov
338.02	3.5	nullosevent	room6_cond0_B.mov
341.02	2.5	room2	room2_cond10_A.mov
344	3.5	nullosevent	room6_cond0_B.mov
347.02	2.5	room3	room3_cond11_A_left.mov
350.04	7.5	nullosevent	room4_cond0_B.mov
357.02	2.5	room8	room8_cond4_A.mov
360.04	5.5	nullosevent	room5_cond0_B.mov
365.02	2.5	room1	room1_cond12_A_right.mov
368	3.5	nullosevent	room7_cond0_B.mov
371.02	2.5	room2	room2_cond1_A.mov
374.03	3.5	nullosevent	room5_cond0_B.mov
377.02	2.5	room2	room2_cond14_A_right.mov
380.03	3.5	nullosevent	room6_cond0_B.mov
383.01	2.5	room4	room4_cond9_A.mov
386	5.5	nullosevent	room7_cond0_B.mov
391.01	2.5	room3	room3_cond3_A.mov
394.05	3.5	nullosevent	room1_cond0_B.mov
397.01	2.5	room8	room8_cond1_A.mov
400.03	3.5	nullosevent	room7_cond0_B.mov
403.01	2.5	room2	room2_cond8_A.mov+++++++++++
406.04	3.5	nullosevent	room5_cond0_B.mov
409.01	2.5	room3	room3_cond13_A_left.mov+++++++++++
412.01	5.5	nullosevent	room4_cond0_B.mov
417.01	2.5	onebacktril	room3_cond13_A_left.mov
420.05	5.5	nullosevent	room1_cond0_B.mov
425.01	2.5	room8	room8_cond12_A_right.mov
428.01	3.5	nullosevent	room6_cond0_B.mov
431.01	2.5	room1	room1_cond6_A.mov
434.04	3.5	nullosevent	room8_cond0_B.mov
437.01	2.5	room2	room2_cond2_A.mov
440.04	3.5	nullosevent	room7_cond0_B.mov
443.02	2.5	onebacktril	room2_cond2_A.mov
446.04	3.5	nullosevent	room3_cond0_B.mov
449	2.5	fix	fix
451.5	3.5	nullosevent	room2_cond0_B.mov
455	15	nullosevent	room8_cond0_A.mov
