onset	duration	trial_type	stimfile
0.02	15	nullosevent	room8_cond0_B.mov
15.02	2.5	room5	room5_cond6_A.mov
18.03	5.5	nullosevent	room6_cond0_B.mov
23.01	2.5	room7	room7_cond3_A.mov
26	5.5	nullosevent	room3_cond0_B.mov
31.01	2.5	room1	room1_cond4_A.mov
34.01	3.5	nullosevent	room4_cond0_B.mov
37.01	2.5	room2	room2_cond7_A.mov
40.03	3.5	nullosevent	room4_cond0_B.mov
43.01	2.5	room3	room3_cond5_A.mov
46.04	5.5	nullosevent	room1_cond0_B.mov
51.01	2.5	room2	room2_cond11_A_left.mov
54.04	3.5	nullosevent	room8_cond0_B.mov
57.01	2.5	room7	room7_cond2_A.mov
60.04	5.5	nullosevent	room6_cond0_B.mov
65.01	2.5	room5	room5_cond13_A_left.mov
68.01	3.5	nullosevent	room4_cond0_B.mov
71.01	2.5	room8	room8_cond14_A_right.mov
74.04	3.5	nullosevent	room3_cond0_B.mov
77.02	2.5	onebacktril	room8_cond14_A_right.mov
80.04	3.5	nullosevent	room7_cond0_B.mov
83.02	2.5	room2	room2_cond8_A.mov
86.04	3.5	nullosevent	room5_cond0_B.mov
89.02	2.5	room1	room1_cond2_A.mov
92.04	3.5	nullosevent	room3_cond0_B.mov
95.02	2.5	room8	room8_cond9_A.mov
98.03	5.5	nullosevent	room2_cond0_B.mov
103.02	2.5	room4	room4_cond12_A_right.mov
106.03	5.5	nullosevent	room6_cond0_B.mov
111.02	2.5	room7	room7_cond10_A.mov
114.03	3.5	nullosevent	room5_cond0_B.mov
117.01	2.5	room1	room1_cond9_A.mov
120.03	3.5	nullosevent	room6_cond0_B.mov
123.01	2.5	room4	room4_cond1_A.mov
126.05	3.5	nullosevent	room7_cond0_B.mov
129.01	2.5	room2	room2_cond5_A.mov
132.05	5.5	nullosevent	room8_cond0_B.mov
137.01	2.5	room1	room1_cond9_A.mov
140.04	3.5	nullosevent	room3_cond0_B.mov
143.01	2.5	onebacktril	room1_cond9_A.mov
146.03	9.5	nullosevent	room2_cond0_B.mov
155.01	2.5	room1	room1_cond13_A_left.mov
158.01	3.5	nullosevent	room5_cond0_B.mov
161.01	2.5	room3	room3_cond2_A.mov
164.04	7.5	nullosevent	room6_cond0_B.mov
171.02	2.5	room4	room4_cond12_A_right.mov
174.04	5.5	nullosevent	room8_cond0_B.mov
179.02	2.5	room7	room7_cond9_A.mov
182.04	5.5	nullosevent	room6_cond0_B.mov
187.02	2.5	room7	room7_cond5_A.mov
190	3.5	nullosevent	room1_cond0_B.mov
193.02	2.5	room4	room4_cond13_A_left.mov
196	3.5	nullosevent	room8_cond0_B.mov
199.02	2.5	fix	fix
201.52	5.5	nullosevent	room3_cond0_B.mov
207.02	2.5	room2	room2_cond6_A.mov
210.03	3.5	nullosevent	room1_cond0_B.mov
213.02	2.5	onebacktril	room2_cond6_A.mov
216.05	3.5	nullosevent	room3_cond0_B.mov
219.01	2.5	room2	room2_cond3_A.mov
222	7.5	nullosevent	room4_cond0_B.mov
229.01	2.5	room8	room8_cond11_A_left.mov
232.03	5.5	nullosevent	room7_cond0_B.mov
237.01	2.5	onebacktril	room8_cond11_A_left.mov
240.03	5.5	nullosevent	room7_cond0_B.mov
245.01	2.5	room1	room1_cond11_A_left.mov
248.03	3.5	nullosevent	room5_cond0_B.mov
251.01	2.5	room4	room4_cond6_A.mov
254.02	5.5	nullosevent	room8_cond0_B.mov
259.01	2.5	room6	room6_cond7_A.mov
262.02	5.5	nullosevent	room3_cond0_B.mov
267.01	2.5	room2	room2_cond3_A.mov
270.01	5.5	nullosevent	room4_cond0_B.mov
275.02	2.5	room1	room1_cond7_A.mov
277.99	3.5	nullosevent	room6_cond0_B.mov
281.02	2.5	room2	room2_cond1_A.mov
284.04	3.5	nullosevent	room3_cond0_B.mov
287.02	2.5	room8	room8_cond12_A_right.mov
290	3.5	nullosevent	room5_cond0_B.mov
293.02	2.5	room7	room7_cond8_A.mov
296.03	3.5	nullosevent	room4_cond0_B.mov
299.02	2.5	room8	room8_cond1_A.mov
302.03	3.5	nullosevent	room2_cond0_B.mov
305.02	2.5	room6	room6_cond4_A.mov
308	3.5	nullosevent	room3_cond0_B.mov
311.01	2.5	room5	room5_cond2_A.mov
314.03	3.5	nullosevent	room1_cond0_B.mov
317.01	2.5	room7	room7_cond3_A.mov
320.01	3.5	nullosevent	room6_cond0_B.mov
323.01	2.5	fix	fix
325.51	3.5	nullosevent	room4_cond0_B.mov
329.01	2.5	room8	room8_cond4_A.mov
332.04	3.5	nullosevent	room2_cond0_B.mov
335.01	2.5	room7	room7_cond10_A.mov
338.04	3.5	nullosevent	room5_cond0_B.mov
341.01	2.5	room3	room3_cond1_A.mov
344.04	9.5	nullosevent	room2_cond0_B.mov
353.01	2.5	room4	room4_cond8_A.mov
356.01	5.5	nullosevent	room8_cond0_B.mov
361.01	2.5	room1	room1_cond7_A.mov
363.99	3.5	nullosevent	room6_cond0_B.mov
367.02	2.5	room3	room3_cond14_A_right.mov
370.04	7.5	nullosevent	room7_cond0_B.mov
377.02	2.5	room5	room5_cond10_A.mov
380.04	3.5	nullosevent	room4_cond0_B.mov
383.02	2.5	room2	room2_cond13_A_left.mov
386.02	3.5	nullosevent	room8_cond0_B.mov
389.02	2.5	room1	room1_cond4_A.mov
392	3.5	nullosevent	room3_cond0_B.mov
395.02	2.5	room5	room5_cond11_A_left.mov
398.03	3.5	nullosevent	room6_cond0_B.mov
401.02	2.5	room7	room7_cond5_A.mov
404	3.5	nullosevent	room4_cond0_B.mov
407.01	2.5	room6	room6_cond14_A_right.mov
410.05	3.5	nullosevent	room3_cond0_B.mov
413.01	2.5	room5	room5_cond12_A_right.mov
416	3.5	nullosevent	room1_cond0_B.mov
419.01	2.5	fix	fix
421.51	3.5	nullosevent	room8_cond0_B.mov
425.01	2.5	room7	room7_cond14_A_right.mov
428.03	3.5	nullosevent	room7_cond0_B.mov
431.01	2.5	room4	room4_cond6_A.mov
434.04	3.5	nullosevent	room6_cond0_B.mov
437.01	2.5	room1	room1_cond8_A.mov
440.04	3.5	nullosevent	room8_cond0_B.mov
443.01	2.5	fix	fix
445.51	3.5	nullosevent	room2_cond0_B.mov
449.01	2.5	room5	room5_cond10_A.mov
452.02	3.5	nullosevent	room6_cond0_B.mov
455.01	15	nullosevent	room4_cond0_A.mov
